Datum von;Datum bis;Deutschland/Luxemburg [€/MWh] Berechnete Auflösungen;∅ Anrainer DE/LU [€/MWh] Berechnete Auflösungen;Belgien [€/MWh] Berechnete Auflösungen;Dänemark 1 [€/MWh] Berechnete Auflösungen;Dänemark 2 [€/MWh] Berechnete Auflösungen;Frankreich [€/MWh] Berechnete Auflösungen;Niederlande [€/MWh] Berechnete Auflösungen;Norwegen 2 [€/MWh] Berechnete Auflösungen;Österreich [€/MWh] Berechnete Auflösungen;Polen [€/MWh] Berechnete Auflösungen;Schweden 4 [€/MWh] Berechnete Auflösungen;Schweiz [€/MWh] Berechnete Auflösungen;Tschechien [€/MWh] Berechnete Auflösungen;DE/AT/LU [€/MWh] Berechnete Auflösungen;Italien (Nord) [€/MWh] Berechnete Auflösungen;Slowenien [€/MWh] Berechnete Auflösungen;Ungarn [€/MWh] Berechnete Auflösungen
17.03.2026 18:00;17.03.2026 19:00;207,30;176,01;195,50;147,06;186,43;110,60;208,98;118,24;185,51;205,63;187,82;190,02;200,31;-;179,66;179,66;255,08
17.03.2026 19:00;17.03.2026 20:00;170,38;167,69;167,89;155,84;156,38;163,42;170,42;123,58;173,42;214,43;157,00;176,20;185,99;-;177,74;169,27;235,07
17.03.2026 20:00;17.03.2026 21:00;144,24;138,31;139,89;139,05;138,51;129,40;142,00;118,01;145,79;151,19;119,26;151,06;147,24;-;145,00;145,00;166,41
17.03.2026 21:00;17.03.2026 22:00;129,79;119,29;115,30;117,13;117,12;79,51;122,59;113,93;135,62;132,42;100,60;145,00;132,95;-;142,52;136,24;134,88
17.03.2026 22:00;17.03.2026 23:00;114,24;106,18;103,53;110,24;109,82;69,97;113,10;107,90;120,31;117,02;56,34;142,10;117,63;-;140,90;120,85;119,20
17.03.2026 23:00;18.03.2026 00:00;100,46;93,92;90,42;100,46;100,44;48,18;106,58;101,41;108,55;104,24;28,93;138,90;105,06;-;139,94;109,19;107,08
18.03.2026 00:00;18.03.2026 01:00;89,80;88,46;88,00;89,80;89,79;37,56;106,88;95,37;100,75;95,12;34,94;138,61;96,28;-;133,93;101,31;98,73
18.03.2026 01:00;18.03.2026 02:00;86,73;83,95;82,93;86,73;86,71;27,81;104,50;90,27;97,71;94,89;26,65;132,10;93,15;-;127,68;98,32;95,67
18.03.2026 02:00;18.03.2026 03:00;85,69;84,05;85,23;85,69;85,67;33,79;104,69;89,35;96,89;93,24;25,67;132,10;92,24;-;128,59;97,43;94,77
18.03.2026 03:00;18.03.2026 04:00;86,87;84,07;84,11;86,87;86,85;28,62;105,63;90,64;98,09;92,25;26,14;132,10;93,47;-;127,71;98,66;96,00
18.03.2026 04:00;18.03.2026 05:00;88,84;87,69;87,38;88,84;88,82;28,70;111,40;94,85;101,51;94,76;40,08;132,10;96,17;-;130,50;102,16;99,09
18.03.2026 05:00;18.03.2026 06:00;100,06;98,54;95,07;100,06;100,04;28,40;122,10;104,30;111,66;105,45;70,16;139,92;106,74;-;141,46;112,30;109,46
18.03.2026 06:00;18.03.2026 07:00;130,74;124,15;114,21;130,74;130,74;51,79;129,17;119,17;140,05;134,76;130,50;148,77;135,76;-;148,48;140,93;138,29
18.03.2026 07:00;18.03.2026 08:00;133,59;129,78;129,28;133,59;133,59;66,06;139,68;119,84;140,38;136,66;133,53;157,56;137,44;-;158,39;140,82;139,63
18.03.2026 08:00;18.03.2026 09:00;99,94;100,91;93,91;99,94;99,93;43,93;99,94;111,01;104,61;102,15;99,44;152,54;102,59;-;160,00;105,19;103,87
18.03.2026 09:00;18.03.2026 10:00;62,95;72,09;52,51;62,95;62,95;9,39;62,95;108,34;92,04;61,96;62,11;144,70;73,12;-;151,32;86,06;82,49
18.03.2026 10:00;18.03.2026 11:00;10,00;32,60;9,18;11,38;11,49;0,00;10,28;107,23;44,33;-23,41;11,71;142,10;34,27;-;146,67;40,18;40,88
18.03.2026 11:00;18.03.2026 12:00;-1,62;23,04;-0,66;2,77;2,77;-0,01;-1,12;106,62;12,81;-15,59;2,77;134,62;8,51;-;148,53;9,00;9,90
18.03.2026 12:00;18.03.2026 13:00;-2,31;21,73;-1,30;2,48;2,49;-0,40;-1,80;104,97;10,89;-15,63;2,47;127,30;7,53;-;141,05;8,13;9,02
18.03.2026 13:00;18.03.2026 14:00;-2,71;21,85;-1,19;3,56;3,40;-0,20;-1,68;100,93;2,57;-4,44;3,32;127,30;6,72;-;145,18;12,99;12,04
18.03.2026 14:00;18.03.2026 15:00;0,22;27,25;1,78;3,55;3,55;-0,04;1,58;106,39;19,24;3,60;3,51;137,71;18,85;-;152,99;34,26;31,36
18.03.2026 15:00;18.03.2026 16:00;47,19;60,87;34,99;47,19;47,19;-0,02;42,05;107,06;67,75;73,09;46,32;142,10;61,87;-;148,85;70,25;67,57
18.03.2026 16:00;18.03.2026 17:00;107,03;100,80;86,41;107,03;107,04;0,00;96,13;113,59;117,43;116,70;106,14;145,39;112,98;-;153,52;118,32;115,96
18.03.2026 17:00;18.03.2026 18:00;145,21;130,82;131,47;145,21;145,21;4,02;136,74;123,25;154,25;149,01;141,69;158,44;149,79;-;163,75;155,01;152,24
18.03.2026 18:00;18.03.2026 19:00;177,62;161,97;168,87;177,62;177,63;41,02;171,41;135,16;184,00;182,38;175,72;185,64;182,27;-;183,14;181,61;199,60
18.03.2026 19:00;18.03.2026 20:00;170,20;157,74;159,65;170,20;170,20;64,23;163,54;133,72;173,48;177,99;166,32;180,00;175,79;-;176,60;166,55;230,00
18.03.2026 20:00;18.03.2026 21:00;148,49;136,37;122,69;148,49;148,49;49,98;134,91;125,48;157,87;153,36;144,63;160,00;154,15;-;161,86;155,74;159,77
18.03.2026 21:00;18.03.2026 22:00;132,06;120,48;109,69;132,06;132,05;36,79;119,59;119,60;140,85;135,66;112,97;149,49;136,51;-;155,65;141,39;138,96
18.03.2026 22:00;18.03.2026 23:00;123,78;112,81;108,09;123,78;123,76;46,22;115,00;114,15;130,93;126,98;76,48;147,93;127,62;-;147,27;131,35;129,49
18.03.2026 23:00;19.03.2026 00:00;113,38;101,56;99,85;113,38;113,35;26,27;107,65;109,57;121,92;117,38;44,77;145,00;118,07;-;146,66;122,44;120,26
19.03.2026 00:00;19.03.2026 01:00;109,25;97,62;101,58;109,25;109,23;28,21;104,61;107,07;114,49;111,60;37,20;138,54;112,02;-;150,00;114,91;113,45
19.03.2026 01:00;19.03.2026 02:00;112,64;99,66;104,34;112,64;112,61;26,40;107,91;109,48;118,17;115,07;41,43;132,68;115,53;-;139,63;118,62;117,06
19.03.2026 02:00;19.03.2026 03:00;113,99;100,48;104,85;113,99;113,96;20,62;108,81;110,79;120,06;116,66;45,36;132,99;117,16;-;134,51;120,56;118,83
19.03.2026 03:00;19.03.2026 04:00;115,53;100,72;105,75;113,78;113,76;15,11;110,15;109,43;121,55;118,38;47,97;133,13;118,90;-;133,05;122,55;120,70
19.03.2026 04:00;19.03.2026 05:00;123,28;106,14;112,75;117,22;117,19;15,36;117,22;113,01;130,25;126,34;60,18;131,13;126,90;-;131,26;130,82;128,83
19.03.2026 05:00;19.03.2026 06:00;132,78;118,85;122,32;126,39;126,39;23,35;126,39;115,78;139,73;135,93;115,36;139,27;136,49;-;139,87;140,11;138,68
19.03.2026 06:00;19.03.2026 07:00;160,13;142,66;144,01;154,64;154,64;30,95;150,86;124,66;168,21;164,70;151,79;159,50;165,28;-;169,19;165,52;172,06
19.03.2026 07:00;19.03.2026 08:00;158,24;148,81;165,95;158,24;158,76;64,59;160,36;128,46;158,91;159,40;157,31;162,62;162,29;-;169,43;147,95;155,85
19.03.2026 08:00;19.03.2026 09:00;138,60;126,51;137,51;138,60;138,09;33,47;137,05;121,32;131,53;133,23;137,75;148,94;134,11;-;141,99;120,65;126,64
19.03.2026 09:00;19.03.2026 10:00;90,90;89,20;81,08;90,90;90,90;6,84;86,92;111,44;95,51;92,79;90,62;140,71;93,46;-;137,70;95,02;94,13
19.03.2026 10:00;19.03.2026 11:00;55,30;61,37;46,63;56,05;56,05;0,00;51,47;110,21;60,41;54,05;56,05;125,00;59,12;-;128,31;61,09;60,05
19.03.2026 11:00;19.03.2026 12:00;7,87;30,40;6,03;22,12;22,13;0,00;7,00;108,52;10,45;7,39;22,47;118,69;9,61;-;117,18;10,69;10,33
19.03.2026 12:00;19.03.2026 13:00;0,00;25,48;0,39;21,65;21,65;-0,01;0,36;104,83;5,03;1,96;21,99;99,98;2,46;-;71,54;5,22;4,74
19.03.2026 13:00;19.03.2026 14:00;2,53;29,72;3,33;17,39;17,40;-0,01;3,28;104,26;20,83;22,97;17,72;102,03;17,71;-;88,75;22,50;21,31
19.03.2026 14:00;19.03.2026 15:00;43,72;56,93;34,79;44,81;44,81;-0,01;39,43;103,95;70,97;70,18;44,87;116,02;56,37;-;115,49;73,17;68,99
19.03.2026 15:00;19.03.2026 16:00;85,95;83,81;64,80;85,95;85,95;0,00;76,85;107,66;96,02;102,51;85,77;125,00;91,37;-;120,32;96,64;94,02
19.03.2026 16:00;19.03.2026 17:00;120,35;109,13;96,20;120,35;120,35;0,34;109,59;115,02;131,62;125,96;120,13;133,93;126,91;-;137,59;132,75;130,10
19.03.2026 17:00;19.03.2026 18:00;152,18;135,33;122,96;152,18;152,17;28,70;140,78;130,37;149,40;153,02;151,80;155,00;152,21;-;150,53;147,56;165,53
19.03.2026 18:00;19.03.2026 19:00;209,27;183,90;185,85;209,27;209,27;73,50;206,88;159,45;182,29;206,91;209,45;179,88;200,18;-;179,23;177,96;225,00
19.03.2026 19:00;19.03.2026 20:00;214,38;186,72;164,41;214,38;214,38;100,53;202,19;163,24;190,67;212,12;214,57;170,00;207,43;-;178,77;183,91;254,08
19.03.2026 20:00;19.03.2026 21:00;163,37;151,40;142,69;163,37;163,37;80,12;153,22;131,82;169,60;169,96;163,20;158,98;169,05;-;165,04;165,04;199,71
19.03.2026 21:00;19.03.2026 22:00;149,04;138,17;128,71;149,04;149,03;63,80;139,24;128,10;157,11;153,88;148,53;148,00;154,48;-;155,00;155,04;160,36
19.03.2026 22:00;19.03.2026 23:00;139,55;129,76;117,12;139,55;139,55;61,07;128,48;122,54;147,89;143,99;139,36;143,10;144,69;-;147,68;146,68;149,37
19.03.2026 23:00;20.03.2026 00:00;132,24;123,96;113,06;132,24;132,24;65,01;123,22;118,85;139,43;136,07;128,80;138,00;136,67;-;142,32;138,44;140,61
20.03.2026 00:00;20.03.2026 01:00;143,56;134,20;121,28;143,56;143,56;63,25;133,55;123,57;152,39;148,03;140,09;158,11;148,77;-;156,19;152,07;152,30
20.03.2026 01:00;20.03.2026 02:00;137,96;129,85;117,25;137,96;137,96;63,49;128,66;122,23;145,95;141,93;133,74;156,58;142,62;-;147,00;145,64;145,91
20.03.2026 02:00;20.03.2026 03:00;135,64;127,27;113,07;135,64;135,64;56,20;125,30;121,26;144,11;140,13;131,41;156,31;140,88;-;147,00;142,97;145,49
20.03.2026 03:00;20.03.2026 04:00;137,48;127,75;117,49;137,48;137,47;43,68;127,91;121,52;145,92;141,96;134,15;155,00;142,66;-;148,49;144,98;147,17
20.03.2026 04:00;20.03.2026 05:00;138,91;128,12;111,16;138,91;138,91;42,00;125,92;122,05;149,00;144,78;134,51;156,55;145,59;-;148,72;146,58;152,64
20.03.2026 05:00;20.03.2026 06:00;154,59;142,83;128,74;154,59;154,51;62,24;141,66;126,81;163,70;160,60;154,48;162,54;161,29;-;159,96;159,96;169,77
20.03.2026 06:00;20.03.2026 07:00;192,30;174,91;161,68;192,30;192,35;85,08;175,95;146,61;201,97;174,60;192,52;200,85;200,07;-;196,91;195,20;212,73
20.03.2026 07:00;20.03.2026 08:00;197,64;186,32;181,00;197,48;205,99;129,45;188,50;158,30;202,74;171,91;206,11;205,19;202,84;-;205,41;196,60;213,13
20.03.2026 08:00;20.03.2026 09:00;161,30;149,80;150,06;161,23;164,90;75,31;155,57;135,95;157,03;149,11;164,84;171,52;162,25;-;184,62;157,96;166,86
20.03.2026 09:00;20.03.2026 10:00;132,01;123,73;115,97;132,01;132,27;36,29;125,19;122,43;139,38;140,36;131,92;152,84;132,39;-;161,27;119,54;125,02
20.03.2026 10:00;20.03.2026 11:00;101,09;95,51;79,02;101,09;100,81;19,50;91,45;113,68;112,18;102,13;96,78;132,67;101,26;-;132,20;99,70;101,35
20.03.2026 11:00;20.03.2026 12:00;78,47;78,12;57,57;78,47;78,46;3,97;69,08;110,40;86,13;91,32;74,35;127,07;82,50;-;123,38;86,78;84,57
20.03.2026 12:00;20.03.2026 13:00;65,61;64,49;48,27;65,61;65,61;4,00;58,01;107,14;72,14;91,16;38,29;90,05;69,08;-;77,57;72,75;70,86
20.03.2026 13:00;20.03.2026 14:00;65,61;66,11;47,38;65,61;65,61;1,37;57,01;106,63;72,40;100,44;47,60;94,00;69,18;-;89,50;73,03;71,05
20.03.2026 14:00;20.03.2026 15:00;87,40;84,86;62,92;87,40;87,40;2,24;76,13;109,30;96,64;113,60;80,50;125,05;92,31;-;115,82;97,52;94,84
20.03.2026 15:00;20.03.2026 16:00;117,16;106,86;84,02;117,16;117,15;3,28;102,60;114,99;130,38;135,89;112,25;133,40;124,42;-;133,42;131,53;127,88
20.03.2026 16:00;20.03.2026 17:00;144,68;129,09;106,34;144,68;144,67;11,02;127,32;123,35;160,66;150,98;140,85;156,01;154,13;-;166,00;160,46;159,68
20.03.2026 17:00;20.03.2026 18:00;174,82;157,32;137,85;174,82;174,82;52,76;154,39;130,79;186,82;184,95;172,46;176,70;184,15;-;173,05;183,59;222,49
20.03.2026 18:00;20.03.2026 19:00;211,01;186,65;171,70;207,58;211,01;106,23;195,27;136,44;209,59;216,21;175,65;209,81;213,70;-;205,51;205,51;255,44
20.03.2026 19:00;20.03.2026 20:00;212,31;191,65;188,04;212,31;212,31;132,73;199,53;133,05;218,57;218,08;159,74;214,28;219,57;-;210,01;212,50;256,94
20.03.2026 20:00;20.03.2026 21:00;180,03;161,63;154,57;180,03;180,03;95,10;166,10;127,90;188,19;166,37;148,45;184,97;186,16;-;186,64;186,64;212,77
20.03.2026 21:00;20.03.2026 22:00;163,05;147,24;138,00;163,05;163,06;78,88;149,86;124,94;172,87;154,26;140,07;165,04;169,61;-;174,77;171,29;175,75
20.03.2026 22:00;20.03.2026 23:00;151,85;137,81;130,02;151,85;151,83;78,50;140,93;122,75;160,11;156,70;102,54;163,30;157,38;-;168,74;158,62;162,83
20.03.2026 23:00;21.03.2026 00:00;148,13;131,16;126,34;148,12;148,07;75,07;136,96;120,86;156,22;151,86;69,42;156,70;153,14;-;164,80;154,81;158,39
21.03.2026 00:00;21.03.2026 01:00;142,40;124,40;118,14;142,39;142,35;58,32;131,01;122,08;151,95;146,80;58,52;149,00;147,81;-;170,00;154,31;150,98
21.03.2026 01:00;21.03.2026 02:00;138,34;120,51;114,69;138,34;138,29;51,80;129,00;122,04;147,23;137,23;62,08;143,04;141,88;-;162,96;149,48;145,21
21.03.2026 02:00;21.03.2026 03:00;136,09;117,32;112,09;136,09;136,03;47,22;127,29;121,52;143,94;129,19;59,92;139,82;137,42;-;158,95;146,03;140,88
21.03.2026 03:00;21.03.2026 04:00;132,06;115,53;110,70;132,06;132,00;40,62;125,57;121,44;141,92;130,08;60,61;140,00;135,86;-;154,48;144,26;139,73
21.03.2026 04:00;21.03.2026 05:00;131,19;116,19;109,51;131,19;131,14;41,10;123,61;120,88;142,67;137,43;62,06;140,00;138,53;-;153,20;144,04;143,86
21.03.2026 05:00;21.03.2026 06:00;137,67;119,12;110,86;137,66;137,62;46,40;125,57;119,98;147,58;143,07;53,46;144,08;144,04;-;158,86;147,91;150,31
21.03.2026 06:00;21.03.2026 07:00;142,34;125,07;121,06;142,33;142,29;56,35;133,45;121,62;151,98;147,72;60,43;150,00;148,59;-;164,57;152,40;154,41
21.03.2026 07:00;21.03.2026 08:00;139,66;122,05;126,93;139,66;139,62;56,93;132,13;120,72;144,84;133,16;56,60;149,82;142,18;-;159,30;144,08;147,21
21.03.2026 08:00;21.03.2026 09:00;127,27;108,56;106,17;127,27;127,22;45,19;120,15;119,09;135,05;96,85;57,91;129,66;129,63;-;135,10;131,48;136,81
21.03.2026 09:00;21.03.2026 10:00;100,58;89,02;78,87;100,58;100,55;25,17;90,68;107,78;126,61;50,00;38,59;124,29;136,10;-;126,85;125,95;140,19
21.03.2026 10:00;21.03.2026 11:00;76,47;67,92;57,07;76,47;76,46;8,23;68,04;103,56;99,93;27,01;27,40;92,97;110,02;-;94,75;101,02;112,89
21.03.2026 11:00;21.03.2026 12:00;45,90;40,35;33,75;45,90;45,89;3,05;40,53;99,34;63,57;3,62;14,86;21,75;71,60;-;60,41;65,79;71,95
21.03.2026 12:00;21.03.2026 13:00;23,49;25,58;19,30;23,49;23,49;7,14;21,71;104,13;35,34;-8,71;6,70;7,72;41,04;-;74,48;37,48;39,01
21.03.2026 13:00;21.03.2026 14:00;24,27;25,42;17,82;24,27;24,27;1,61;21,35;98,78;34,54;1,17;8,15;9,50;38,13;-;116,35;36,18;37,28
21.03.2026 14:00;21.03.2026 15:00;62,93;54,21;44,19;62,93;62,92;0,86;54,42;93,05;80,18;37,55;20,71;57,07;82,48;-;126,65;83,00;82,48
21.03.2026 15:00;21.03.2026 16:00;90,00;78,79;63,39;90,00;89,98;4,97;78,53;98,88;107,07;85,22;30,40;115,04;103,23;-;135,10;108,15;107,36
21.03.2026 16:00;21.03.2026 17:00;115,67;101,46;81,72;115,67;115,65;6,09;101,41;113,26;130,60;122,88;68,52;136,00;124,27;-;146,43;132,67;128,37
21.03.2026 17:00;21.03.2026 18:00;146,03;130,75;111,69;146,03;146,03;24,25;128,69;124,86;159,94;151,69;135,43;156,49;153,14;-;168,95;161,74;157,33
21.03.2026 18:00;21.03.2026 19:00;171,62;155,39;162,09;171,62;171,62;65,85;168,72;128,72;177,24;174,17;145,84;168,68;174,74;-;180,76;178,88;176,74
21.03.2026 19:00;21.03.2026 20:00;163,11;151,56;158,81;163,11;163,11;93,03;162,66;127,91;166,61;164,73;136,44;165,75;165,07;-;192,73;167,65;166,32
21.03.2026 20:00;21.03.2026 21:00;141,83;134,29;127,22;141,83;141,83;82,83;136,22;124,78;149,66;145,10;122,72;159,10;145,87;-;193,26;150,68;148,21
21.03.2026 21:00;21.03.2026 22:00;126,88;118,43;113,56;126,88;126,83;72,65;121,95;121,80;134,04;129,88;69,50;155,10;130,59;-;180,82;134,97;132,72
21.03.2026 22:00;21.03.2026 23:00;120,24;112,02;108,83;120,24;120,21;73,03;115,90;116,10;128,27;116,76;52,88;154,00;126,01;-;170,00;129,56;128,25
21.03.2026 23:00;22.03.2026 00:00;108,00;101,92;96,97;108,00;107,97;60,91;104,13;108,09;116,28;106,34;47,86;150,70;113,90;-;179,69;117,42;115,78
22.03.2026 00:00;22.03.2026 01:00;100,41;97,47;94,12;100,41;100,38;73,67;98,20;104,35;103,87;101,98;44,85;147,99;102,40;-;172,17;104,39;103,32
22.03.2026 01:00;22.03.2026 02:00;95,76;92,15;87,12;95,76;95,73;58,00;92,93;99,34;101,05;98,36;40,38;146,01;98,97;-;161,37;101,80;100,27
22.03.2026 02:00;22.03.2026 03:00;94,20;89,96;82,23;94,20;94,18;45,88;89,90;98,60;100,99;97,52;41,73;146,00;98,31;-;157,06;101,93;99,98
22.03.2026 03:00;22.03.2026 04:00;95,26;88,93;78,56;95,26;95,24;41,20;87,49;98,24;102,39;98,64;38,43;143,31;99,52;-;160,00;103,38;101,30
22.03.2026 04:00;22.03.2026 05:00;98,60;91,57;80,97;98,60;98,58;41,56;90,25;102,20;106,10;102,16;40,52;143,30;103,09;-;151,62;107,14;104,97
22.03.2026 05:00;22.03.2026 06:00;101,66;93,92;82,50;101,66;101,63;39,28;91,94;105,25;109,78;105,62;45,53;143,31;106,59;-;155,14;110,66;108,97
22.03.2026 06:00;22.03.2026 07:00;100,11;93,02;84,94;100,11;100,09;44,85;93,10;101,92;107,03;103,30;39,12;144,66;104,16;-;170,00;107,92;106,19
22.03.2026 07:00;22.03.2026 08:00;84,71;82,94;76,52;84,71;84,69;49,02;81,48;95,17;89,74;87,19;32,83;143,17;87,77;-;157,63;90,44;89,01
22.03.2026 08:00;22.03.2026 09:00;41,33;51,20;38,93;41,33;40,64;32,59;40,95;94,96;42,53;41,86;20,12;127,30;42,04;-;140,84;42,69;42,34
22.03.2026 09:00;22.03.2026 10:00;6,77;25,86;6,85;8,30;8,18;6,89;6,82;96,12;7,23;5,27;8,09;123,34;7,38;-;147,17;7,32;7,42
22.03.2026 10:00;22.03.2026 11:00;-0,43;17,84;-0,36;3,29;3,24;-0,32;-0,39;95,14;0,00;-1,86;3,24;94,06;0,19;-;135,10;0,08;0,19
22.03.2026 11:00;22.03.2026 12:00;-4,36;6,95;-3,13;0,72;0,73;-2,76;-4,10;93,53;0,89;-21,48;0,85;8,00;3,16;-;135,10;1,90;3,13
22.03.2026 12:00;22.03.2026 13:00;-11,76;5,70;-1,92;-0,01;-0,59;-1,38;-15,73;96,04;4,19;-14,73;-0,41;-0,06;-2,72;-;150,33;1,18;0,36
22.03.2026 13:00;22.03.2026 14:00;-10,31;6,35;-6,81;-0,01;-3,05;-3,53;-9,06;98,04;9,07;-4,45;-2,66;-5,00;-2,70;-;148,28;3,51;1,88
22.03.2026 14:00;22.03.2026 15:00;-2,18;10,56;-0,80;0,10;-1,87;-0,09;-1,58;106,79;12,40;-2,68;-1,58;-2,50;8,00;-;154,71;9,30;9,24
22.03.2026 15:00;22.03.2026 16:00;11,25;29,05;9,91;11,51;11,25;1,46;10,99;105,03;77,49;26,68;3,91;20,00;41,38;-;142,54;63,98;63,36
22.03.2026 16:00;22.03.2026 17:00;93,15;83,47;66,46;93,15;93,12;3,99;81,57;106,39;107,56;107,15;39,67;117,67;101,48;-;161,40;108,64;105,27
22.03.2026 17:00;22.03.2026 18:00;145,64;125,82;114,29;145,64;145,57;37,19;130,41;122,55;158,46;151,59;76,94;148,25;153,12;-;170,00;158,88;157,82
22.03.2026 18:00;22.03.2026 19:00;174,19;152,02;152,88;174,19;174,12;78,62;163,00;128,63;182,80;175,70;88,16;174,19;179,91;-;181,37;181,11;186,30
22.03.2026 19:00;22.03.2026 20:00;173,38;157,35;162,40;173,38;173,31;126,48;169,06;132,16;179,60;165,13;103,35;169,05;176,96;-;191,00;180,45;178,57
22.03.2026 20:00;22.03.2026 21:00;164,73;144,48;145,18;164,73;164,66;85,09;156,86;129,72;179,79;145,81;80,04;160,34;177,00;-;189,80;182,14;180,06
22.03.2026 21:00;22.03.2026 22:00;155,38;135,88;130,17;155,37;155,31;71,30;143,61;126,69;172,16;137,58;77,48;155,10;169,90;-;180,03;174,98;173,39
22.03.2026 22:00;22.03.2026 23:00;146,80;129,10;127,77;137,34;137,28;83,29;137,34;125,18;159,91;131,14;72,67;149,70;158,50;-;170,00;162,20;161,17
22.03.2026 23:00;23.03.2026 00:00;143,51;122,39;122,06;133,72;133,68;70,85;132,33;123,76;158,67;126,44;44,93;142,82;156,99;-;174,01;161,24;160,01
23.03.2026 00:00;23.03.2026 01:00;131,14;113,22;112,63;131,14;131,13;67,48;122,51;122,04;142,07;123,24;9,11;144,06;140,06;-;151,02;143,53;142,06
23.03.2026 01:00;23.03.2026 02:00;125,90;111,26;114,81;125,90;125,90;87,36;120,84;120,90;134,04;115,50;4,94;140,00;133,73;-;149,81;135,46;134,92
23.03.2026 02:00;23.03.2026 03:00;125,16;111,62;116,19;125,16;125,16;94,22;120,97;121,15;131,52;117,81;4,59;140,01;131,09;-;151,25;132,57;132,07
23.03.2026 03:00;23.03.2026 04:00;128,59;111,65;110,50;128,59;128,59;67,50;119,66;121,69;138,34;124,61;9,58;143,30;135,79;-;151,93;139,42;137,75
23.03.2026 04:00;23.03.2026 05:00;138,27;116,35;113,00;130,00;129,98;52,81;125,43;123,24;149,95;139,72;27,19;143,31;145,23;-;152,16;150,79;148,03
23.03.2026 05:00;23.03.2026 06:00;155,72;133,68;131,35;142,52;142,46;73,57;142,52;123,98;165,61;159,71;74,02;154,08;160,66;-;165,90;166,12;163,31
23.03.2026 06:00;23.03.2026 07:00;182,29;170,19;168,52;174,68;182,23;136,00;174,83;127,50;187,16;183,01;178,27;174,98;184,86;-;186,49;187,92;186,34
23.03.2026 07:00;23.03.2026 08:00;186,19;174,11;183,39;186,18;186,12;176,80;184,74;135,86;187,21;158,16;153,30;176,70;186,75;-;185,12;187,35;187,04
23.03.2026 08:00;23.03.2026 09:00;147,61;139,10;148,11;147,61;147,55;148,19;147,84;128,19;151,77;116,77;81,52;157,66;154,93;-;169,65;152,85;154,05
23.03.2026 09:00;23.03.2026 10:00;108,00;106,68;104,32;108,00;107,95;89,49;106,81;117,76;117,93;84,54;67,45;146,50;122,72;-;152,82;120,21;121,59
23.03.2026 10:00;23.03.2026 11:00;81,43;81,45;67,83;81,43;81,40;30,70;75,96;109,10;103,97;67,27;51,84;129,80;96,73;-;141,56;101,83;100,58
23.03.2026 11:00;23.03.2026 12:00;48,08;57,68;40,36;48,08;48,07;12,10;45,20;102,68;91,37;21,97;23,45;127,30;73,95;-;140,84;83,33;82,71
23.03.2026 12:00;23.03.2026 13:00;49,26;59,02;44,39;49,26;49,25;17,00;46,71;95,88;105,26;16,17;11,69;125,10;88,47;-;130,94;97,13;96,40
23.03.2026 13:00;23.03.2026 14:00;74,88;74,45;60,19;74,88;74,87;0,26;66,37;100,30;129,87;68,37;12,33;126,03;105,43;-;138,66;123,94;117,75
23.03.2026 14:00;23.03.2026 15:00;94,98;86,40;74,84;94,98;94,98;13,61;85,41;99,74;134,38;94,35;13,36;126,92;117,86;-;147,66;128,62;125,62
23.03.2026 15:00;23.03.2026 16:00;114,45;103,12;84,20;114,45;114,41;12,13;102,00;112,45;143,23;116,77;60,02;145,00;129,63;-;153,81;140,48;136,81
23.03.2026 16:00;23.03.2026 17:00;138,54;124,00;106,90;130,64;138,25;31,42;123,46;123,38;151,98;143,76;111,20;157,21;145,86;-;165,62;154,05;155,52
23.03.2026 17:00;23.03.2026 18:00;190,78;166,63;156,52;172,58;190,96;74,79;172,90;130,79;202,69;173,31;186,28;175,00;197,10;-;189,59;204,45;200,69
23.03.2026 18:00;23.03.2026 19:00;263,01;227,36;209,08;257,55;262,95;141,32;249,50;139,31;251,14;259,62;256,95;215,68;257,92;-;223,67;248,83;265,14
23.03.2026 19:00;23.03.2026 20:00;241,56;225,20;227,85;240,91;241,50;214,65;238,90;138,86;234,26;243,58;232,63;223,70;240,38;-;224,63;231,33;274,11
23.03.2026 20:00;23.03.2026 21:00;206,59;191,05;193,34;199,39;206,53;163,01;199,50;132,16;207,92;193,03;201,98;194,59;210,11;-;200,64;206,15;250,00
23.03.2026 21:00;23.03.2026 22:00;177,32;157,81;160,51;167,94;177,27;120,94;168,09;125,98;180,93;140,48;142,40;169,93;181,43;-;169,90;179,98;211,82
23.03.2026 22:00;23.03.2026 23:00;155,74;144,18;148,18;152,14;155,68;130,08;152,19;123,83;158,74;154,97;92,50;160,37;157,28;-;152,75;158,91;158,08
23.03.2026 23:00;24.03.2026 00:00;140,45;132,45;133,31;137,00;140,40;116,07;137,06;120,74;143,35;141,69;90,35;155,04;141,95;-;147,51;143,51;142,71
24.03.2026 00:00;24.03.2026 01:00;141,06;129,25;125,36;133,70;141,02;87,48;133,82;121,74;147,17;143,66;96,81;146,80;144,25;-;152,92;147,75;145,96
24.03.2026 01:00;24.03.2026 02:00;124,32;114,65;109,55;117,35;124,28;72,63;117,46;113,88;132,66;119,69;95,28;126,84;131,58;-;150,47;133,87;132,67
24.03.2026 02:00;24.03.2026 03:00;110,00;102,88;95,80;106,64;109,96;60,84;103,57;103,68;116,90;109,21;85,00;125,10;115,03;-;151,61;117,74;116,33
